Time,1,2,3,4
2.796000,-5.404762,4.079310,-20.792035,-0.942991
2.796500,-3.966667,4.079310,-16.568142,3.307477
2.797000,-3.966667,6.937931,-26.423894,8.974766
2.797500,-3.966667,1.220690,-17.976106,7.557944
2.798000,-1.090476,2.650000,-16.568142,8.974766
2.798500,-2.528571,21.231034,-17.976106,4.724299
2.799000,-3.966667,-7.355172,-17.976106,6.141121
2.799500,-2.528571,1.220690,-19.384071,4.724299
2.800000,-9.719048,1.220690,-22.200000,-0.942991
2.800500,-12.595238,1.220690,-25.015929,-5.193458
2.801000,-5.404762,-0.208621,-22.200000,8.974766
2.801500,-6.842857,1.220690,-25.015929,-13.694393
2.802000,-6.842857,1.220690,-25.015929,-9.443925
2.802500,-5.404762,-0.208621,-29.239823,3.307477
2.803000,-5.404762,4.079310,-25.015929,6.141121
2.803500,-6.842857,-8.784483,-26.423894,7.557944
2.804000,-6.842857,14.084483,-27.831858,7.557944
2.804500,-5.404762,-1.637931,-27.831858,6.141121
2.805000,-18.347619,-0.208621,-30.647788,6.141121
2.805500,-18.347619,1.220690,-29.239823,4.724299
2.806000,13.290476,1.220690,-29.239823,7.557944
