	VL	GM	SM	BF
467	4066.7497535	12.9844650036	44.7339693037	28.9293682459
468	4067.08723014	13.0034619315	42.5877343919	28.1779872763
469	4067.53746692	13.0590915832	40.3633596757	27.9060244096
470	4067.56553206	13.0899858905	38.1327119973	28.0143993376
471	4067.73441524	13.0250157178	36.1814139472	28.7402725189
472	4067.87512154	13.1915199106	35.1831459838	30.1029390949
473	4068.0721703	13.1577870108	34.9089394591	31.7460930114
474	4068.32550469	13.2770388265	35.187406751	33.4318932698
475	4068.15699641	13.1395330082	35.4700870643	34.605632394
476	4068.77439783	13.0651418699	36.0957578193	34.7912369037
477	4069.02733821	12.9997473256	36.6284464153	34.4323669323
478	4069.33646621	12.7728322527	37.8575462335	34.4099447474
479	4069.56131074	12.6867985251	39.3554053367	34.5843226318
480	4069.89878772	12.725269413	41.3677256164	35.1070758802
