	VL	GM	SM	BF
264	63.3470176545	33.3890021179	118.331268934	61.0271522793
265	62.5249553099	33.7225569492	131.60996049	61.2737719248
266	63.378635437	32.2117497722	140.1856	61.4275088467
267	64.2323155641	32.4856244499	143.30480907	60.5827564895
268	50.0675490105	32.8069162359	144.918850757	59.717986304
269	50.664334655	33.1134923676	145.294745252	56.6304364563
270	51.3441169784	34.0005193086	139.324142004	55.3685125559
271	53.0989039063	34.0291330809	142.668252009	54.0449337441
272	53.8363886828	34.7452949245	144.346664635	53.2346120518
273	54.7967788258	33.5394288065	145.430639456	52.7381699082
274	55.3500900193	29.7452426008	144.099512018	52.0463537598
275	49.304770008	29.1042941015	144.595406658	51.8709975833
276	44.1139205685	29.1010239561	146.884151147	51.6492000449
277	44.457763953	28.96122524	146.750641052	43.9591510986
278	44.1068065674	28.8296018875	150.374486494	37.0578045901
279	43.573256488	29.0094598847	153.295019828	37.348463458
280	43.2341557708	31.498858074	156.521513796	37.4541575918
281	42.2761369615	33.3759215363	161.420857469	37.5534460205
282	39.8194352624	32.5453046035	169.781132481	37.5702609963
283	35.2388090247	32.6197004115	186.603404481	37.5726631357
284	29.7175537582	32.5289538765	206.343825705	37.7135886475
285	25.7692831703	32.4365722688	224.681596227	38.0947280996
286	24.7258963483	32.2142023813	226.216962322	39.219730054
287	24.5235425404	38.2574310891	258.810114322	39.6104780637
288	24.5859876608	34.9586719122	358.477784526	40.2630592686
289	26.6292868539	33.1102222222	446.928222621	40.9036297764
290	22.0186237229	33.1666322304	488.761385796	42.4666218154
291	22.5624495817	33.2214071659	498.679278585	28.245956542
292	22.9829660887	33.2483858655	499.334908517	25.8630342529
293	23.4833174966	33.2483858655	499.94762449	25.987945502
294	24.5954729955	33.6015615692	502.541534911	24.6819823792
295	25.0381219503	35.363352406	502.272130612	23.7011087891
296	25.2278286452	33.7446304307	502.408024816	22.6801995422
297	31.6375435996	33.4871064801	503.445112163	21.674503845
298	31.9307985321	33.7814195665	503.10180049	22.791498668
299	32.3576385957	34.2719413772	504.71663688	22.791498668
300	32.2532999135	34.1803773059	511.442207927	19.4605320273
301	32.0920492228	40.5179191001	514.752145705	19.1818838564
302	32.2691088047	34.1149743978	517.6893678	19.268360875
303	32.4248263835	33.5852108423	502.157693388	19.2939836953
304	32.4271977171	33.6571540412	485.623898558	18.9360649241
305	31.4762929089	33.5059098162	483.182571102	17.9559920471
306	31.9505596462	33.1502815034	483.382836245	15.6691553342
307	32.1046963358	33.0284685871	488.854366041	16.0342805237
308	32.5576210699	33.0284685871	492.251721143	15.5346355276
309	32.3418297044	34.0659222167	489.401121669	15.745223082
310	32.5576210699	36.4326899534	483.13886244	17.1744960276
311	35.6688108665	36.7760552208	484.52720849	37.4933925354
312	35.5866046321	36.7409011577	482.820981261	69.2016326721
313	35.5107219541	36.7858656571	481.748926984	114.098418852
314	35.5107219541	36.9109487188	487.903106612	155.841996706
315	34.2965991066	37.4954872099	483.417803175	178.646306784
316	32.5315363994	37.5216483731	498.040337415	192.770886482
317	30.719837463	37.3818496571	531.568060082	203.878379087
318	32.0572696621	37.3319799396	568.94055561	210.828569097
319	34.5392655872	37.4178212565	588.633294658	216.077243695
320	34.2649813242	37.1194204883	589.192765533	217.25349129
321	33.6326256744	37.3417903759	584.809184073	216.760251999
322	33.9100717158	37.3818496571	583.938984345	216.760251999
323	33.9100717158	38.1789475994	608.886299284	217.246284872
324	33.9100717158	35.9789572785	688.680832871	217.246284872
325	35.7944915519	36.2078674568	747.914811791	217.970930259
326	35.9976358044	36.4163392263	753.378394558	224.030727263
327	36.189713833	36.6100953416	752.536804136	223.479035913
328	36.756462584	36.5471450425	748.718256472	239.464472936
329	37.3319062253	38.1143622277	739.483808218	245.611547671
330	37.5658778156	39.9979659808	732.179693424	251.28700237
331	38.4156057199	36.7409011578	722.814913887	257.909700708
332	38.4156057199	37.074455989	709.406685751	269.328670723
333	37.2149204301	37.074455989	683.934072163	277.898703404
334	38.0116885487	37.1946338327	649.543302095	280.810096362
335	38.4345763894	38.1495162908	616.145910712	286.335016992
336	39.6083865642	42.8192839287	616.629090104	290.098368726
337	41.1853234657	39.4183327078	597.03171541	291.719812823
338	43.0989897506	38.6604765103	528.653089669	294.551134468
339	44.376348163	38.7585808724	491.368011465	296.639394323
340	43.0800190811	38.7708439177	501.120606041	300.33468544
341	44.4103372792	38.6890902826	529.450971429	304.130866412
342	46.1176975334	38.6899078189	542.49681502	309.254629762
343	48.2242322915	39.1730718025	545.777348789	313.710598357
344	48.5340865599	39.886781037	546.858144798	318.739076843
345	48.9949157396	39.0038417778	547.67827824	324.408125837
346	56.485958855	39.0038417778	548.882253206	326.771831011
347	47.2093014737	38.8534150891	545.321984	330.297370943
348	49.3996233554	38.4242085048	544.728340898	330.297370943
349	50.411392395	38.1004641097	558.696039909	332.116591186
350	53.9114809161	38.5059621399	607.153052154	332.367214397
351	56.0749276827	32.3098541344	645.934556009	332.367214397
352	64.9911423437	34.1934578875	660.687421533	332.036519872
353	73.9263276741	33.8860642194	659.285565533	332.776378809
354	77.1916541603	33.5157202524	674.636047673	352.769385071
355	87.5622868155	33.2745470288	698.133824435	372.076180176
356	95.2082570651	33.3554831275	745.634809034	374.272536305
357	102.09461009	33.9310287187	747.418122449	386.127094265
358	106.849134132	35.4614567681	745.336795429	407.265921023
359	110.26385464	33.4503173443	754.987668027	427.56159685
360	109.417288514	29.8400768175	797.901627211	436.14924522
361	109.555616312	29.8400768175	854.090304436	418.12359113
362	110.267806863	29.8572450809	895.631016925	388.983238017
363	110.523120457	29.9422688614	922.907606204	336.114551867
364	110.141335733	29.9414513251	939.501003755	287.75708352
365	111.50090038	30.1474704856	963.0210322	255.142436114
366	114.005028753	29.7583231824	1000.39193832	230.96490301
367	123.300656803	29.8310839177	1042.18059813	207.724204273
368	123.515657724	29.8310839177	1034.80178126	189.167677375
369	113.290466869	30.0395556872	1010.84943441	181.865173586
370	113.868281843	30.0240224965	1013.56731849	172.218181739
371	114.693505966	30.0240224965	1024.45157007	168.723068905
372	115.674447668	32.4431125596	1024.84017981	167.692551101
373	116.926511854	37.9467672757	1000.77021693	167.288991681
374	114.22635323	39.1142091851	927.276088309	168.845578015
375	116.749452272	39.0169223593	865.45455659	173.425657146
376	107.503622229	39.0169223593	853.661164844	192.911811993
377	103.48579252	39.0169223593	889.555512889	205.462990381
378	99.8774130937	39.0169223593	894.438167801	207.689773609
379	96.1844560993	38.4601801042	906.060698413	209.386484741
380	91.7579665514	37.7088641975	956.596653569	209.306413428
381	91.0789746725	37.642643753	1011.13552747	207.753830659
382	87.0761634098	37.2870154403	1041.77609433	204.55097812
383	77.5908286642	37.2150722414	1049.40524263	201.879799103
384	74.0053721303	36.9722639451	1050.32789275	201.879799103
385	69.243734088	35.9258174156	1066.4087069	201.091897378
386	65.9831502691	33.5394288065	1071.97798516	201.091897378
387	63.6307872522	32.1815009272	1069.45162449	202.020724615
388	61.4207042565	31.88064755	1057.03439093	203.060850977
389	64.6496702928	31.5536330095	1023.25951565	203.846350562
390	58.4012060291	31.2004573058	992.568882503	206.724914281
391	55.9041916573	31.1481349793	1024.63037823	210.366557618
392	53.9905253724	31.1481349793	1022.89474699	213.082576571
393	52.8997118766	31.0410377173	1017.49712457	215.772972704
394	50.8603649063	29.1075642468	1120.85221645	218.437746017
395	47.8503520137	27.4692213991	1238.23381537	217.894061798
396	49.2834280049	27.3948255912	1301.85375985	225.548078653
397	43.7937905208	27.4692213991	1312.53456747	232.386969537
398	43.1582730929	27.5419821344	1313.75841001	232.085901399
399	41.9915769191	27.5419821344	1307.61138271	234.25983756
400	41.8145173372	29.5948159121	1272.81610884	235.134216303
401	41.2959857045	31.4955879286	1253.83780775	234.509660058
402	40.8572889725	28.532836192	1253.83780775	234.448805859
403	41.3884677182	28.8590331961	1259.12735057	242.811453839
404	41.7006933203	29.1500761371	1235.85924296	230.666237011
405	41.4042766095	29.1075642468	1226.79962935	218.307229776
406	41.6216488641	29.1075642468	1326.55074337	218.307229776
407	41.6216488641	29.5261428586	1441.75326679	200.986203244
408	41.6216488641	27.8093165212	1509.42778572	170.231612451
409	44.5146759615	27.5419821344	1546.71524804	138.814831896
410	40.1514219785	27.4496005267	1528.64608711	125.559025949
411	38.3373517083	27.3555838463	1470.20760584	125.231534277
412	38.4820030632	27.5313541618	1414.0944254	118.265330005
413	38.5270584033	27.4896598079	1379.12829039	118.704921516
414	38.5144112903	27.6008447516	1353.14388811	120.638643736
415	38.7191364319	27.6008447516	1314.91231869	123.072811666
416	42.0484889276	27.6327286693	1246.4669379	124.079308076
417	43.5661424869	27.5640556158	1148.10734875	124.22583858
418	40.0755393005	27.4888422715	1094.43629047	127.893104737
419	40.0755393005	27.7144823044	1091.84238005	122.260087834
420	40.0755393005	27.9278592921	1092.18330761	121.677168672
421	39.7245819149	27.9278592921	1105.4445157	121.408129059
422	39.3673009728	24.8007827489	1116.00134966	121.112665912
423	39.139652939	18.7125895418	1118.89088958	121.091046657
424	41.264367922	17.6007401042	1120.5955274	123.621300163
425	40.5980231561	17.7969488285	1120.18228187	119.549673873
426	41.0272345533	17.7969488285	1114.02174462	94.9934034561
427	40.9679512112	18.6602672153	1048.00974425	77.5290492737
428	40.8375278584	22.0939198902	1028.97263514	64.1371220947
429	39.7917697027	21.1259568504	1031.32098235	58.4488559854
430	41.8145173372	18.724852587	1007.52757609	59.2856012112
431	36.126478268	18.8237744855	977.535486839	57.888356791
432	36.7627861406	18.8654688395	961.931494458	55.5895093811
433	36.7683192525	18.966843347	960.036127927	54.9000953721
434	37.42280735	19.0396040822	953.560888308	57.1300814524
435	37.8377907451	22.4732567571	921.872108263	60.9350702688
436	38.7286217666	18.6692601152	904.808246567	68.3720938645
437	38.7286217666	18.6692601152	899.012477968	75.6481741201
438	39.6012725632	18.9186087023	888.331670349	77.2119668723
439	32.2572521364	18.9251489931	857.710176363	90.2411710012
440	32.9022548991	19.1009193086	799.94480849	97.7038174172
441	32.6682833087	18.7215824416	649.831779265	99.3693007375
442	32.5947719644	20.79894231	574.195926204	99.3693007375
443	32.5947719644	20.7662408559	573.756455474	98.5677868896
444	35.1344703426	20.7359920109	525.3185161	97.9624477598
445	34.8080167384	20.6844872208	465.887450848	103.291994385
446	34.8080167384	20.6844872208	437.424370068	101.142880331
447	34.834101409	20.8676153635	438.323179102	112.631512389
448	35.0807201123	21.0442032153	436.848210431	143.068220067
449	34.9858667649	21.2526749849	428.459326113	167.624490484
450	35.0166941028	20.112211775	415.308581732	192.123910269
451	35.5510346268	18.5613453168	382.618475973	205.934610417
452	37.0094048439	18.3487858655	356.431424435	212.929640363
453	37.3951417903	18.140314096	346.445981896	208.125361554
454	37.6164662677	18.1689278683	393.877827338	209.085416603
455	38.0551629997	18.2506815034	419.695342004	208.06050379
456	38.2606785858	18.4117361646	351.57737883	206.696889322
457	38.3017817031	17.6269012675	298.821023637	214.037827341
458	44.356587049	17.6269012675	274.300464181	226.598614286
459	40.9774365459	17.6792235939	263.460715973	224.088378609
460	40.3632611211	17.7438089657	258.504153687	231.909744509
461	40.5031698086	17.7438089657	266.066546939	255.107204736
462	41.4517032832	19.3110261508	293.248566567	268.482316939
463	41.6058399728	22.0579482908	294.949230875	273.476364761
464	41.4540746169	22.2868584691	307.470570522	287.696229321
465	47.6709210981	22.6261360548	365.455276408	326.437933634
466	47.1587130218	23.4011605157	426.136409397	395.312074634
467	36.819698149	24.2064338216	456.875519419	448.559498096
468	37.754794066	24.97083031	459.414595338	508.764317986
469	39.0447995914	25.1277972894	462.508373914	525.367905548
470	39.8139021504	28.1101698984	462.358175057	516.040398241
471	39.7000781334	27.9605607462	472.733816744	502.562794757
472	40.3766986786	28.0414968449	499.515306086	505.551056176
473	40.4707615815	27.9630133552	493.221258739	525.835522019
474	40.4707615815	27.7962359396	500.781267882	517.040488947
475	40.0162559583	27.4079061728	517.466056272	571.341650894
476	40.0162559583	27.159375122	518.941024943	628.967373777
477	40.0162559583	27.4823019807	523.303149424	693.126115126
478	40.2684077736	24.6699769327	528.315340916	748.461798443
479	40.1577455349	24.2808296296	527.018385705	797.645602746
480	31.5774698129	24.2064338216	531.68885493	858.845709063
481	31.2549684315	24.2121565761	545.655759238	896.042837738
482	31.2889575477	24.300450502	573.795395918	933.554646676
483	31.2423213185	24.300450502	577.279373642	963.098559209
484	31.5671940336	26.2461870178	580.772093098	991.936242758
485	31.6968269417	29.6970079561	583.907196227	1009.3189242
486	32.2351196886	29.7427899917	582.755671655	1023.63487434
487	31.9371220886	29.4877186502	586.192761905	1042.13134775
488	32.1908547931	29.2064861454	611.876766476	1048.66516693
489	32.1908547931	29.431308642	661.110203501	1059.96483069
490	32.1742554573	29.6773870837	664.092723664	1070.27801586
491	32.0327658806	29.6773870837	683.94122449	1080.5952046
492	31.8240885162	28.0750158354	686.842684952	1089.06995242
493	31.3806491169	27.9303119012	683.588376381	1093.06631168
