	VL	GM	SM	BF
164	11.6012458874	36.3294622414	33.9219078416	11.908073704
165	11.8154635337	36.1199925761	33.4773516948	11.3802164473
166	11.8154635337	35.8286932535	32.2442965959	10.878994856
167	11.8660353895	35.9662177352	31.2915436283	10.466164358
168	11.9029673954	35.7141920899	31.0143853083	10.275375597
169	11.9730865891	35.2845682999	31.0260167776	10.1579191481
170	12.118834526	35.1249048257	31.096017512	9.52020191145
171	12.153886704	34.9185950914	31.096017512	9.71921519816
172	12.2029709703	34.7295772974	31.1476002707	9.62541870917
173	12.2029709703	34.5511289052	30.7307827861	9.77645710001
174	12.1800839057	34.1126321578	29.9683064762	9.71000791096
175	12.1800839057	34.0926293058	28.804457318	9.66744535322
176	11.9922776769	34.1596907322	27.463259005	9.62311460004
177	12.0622223898	34.0949866107	26.9616855628	9.61644328895
178	12.0622223898	33.9049036994	26.9430586951	9.49279090302
179	12.2000569902	33.6804170883	26.9804908487	9.50405181602
180	12.1509609529	33.5407089118	27.062543178	9.51015145609
181	12.1247008269	33.6362721707	27.0536146719	9.64406313506
182	12.1542287893	33.4688055938	27.1606700876	9.96942591837
183	12.2392259927	33.2848651817	27.5153597244	10.37641247
184	12.3983708927	33.2051774346	27.8052325272	10.8510734517
185	12.2139215947	33.0561681164	27.8316889436	11.0975740409
186	12.1544853469	32.8771927997	26.5532812103	11.2119913195
187	12.3816736743	32.7266901545	25.3555290605	11.1737900597
188	12.4298584651	32.4247673653	23.5323639287	11.3352160128
189	12.471490255	32.3181325072	21.8292380616	11.4462001282
190	12.44909686	32.0712700661	20.7972150419	11.4885439557
191	12.5133988672	31.9772512339	20.1739241322	11.3416945406
192	12.4879009154	31.9181953361	19.8673946471	11.226693678
193	12.4463240178	31.6682154283	19.7381068702	10.9969746489
194	12.4463240178	31.4966327807	19.7328503456	10.6934748106
195	12.4719069709	31.208565438	20.038445487	10.6333398802
196	12.4719069709	30.9100469363	20.1724307128	10.6333398802
197	12.3853841899	30.717294309	20.5588444408	10.4817883662
198	12.3241430334	30.5889503867	20.9791472399	10.205784747
199	12.1451929201	30.4112790567	21.1669869233	9.96601224676
200	12.5796203318	30.1048557341	21.1126184627	9.93441141304
201	12.8146067367	29.8760270134	21.0524472855	9.86505613215
202	12.7209696503	29.6129153446	20.6802119914	9.96239172623
203	12.6265558648	29.2940620832	20.6603776254	9.99300160547
204	12.5854370321	29.0215559828	20.6238960629	10.0235180085
205	12.5188311953	28.5628585919	20.6238960629	10.0299185611
206	12.613886499	28.2321835993	20.5281875232	10.072459054
207	12.7866851591	27.8975538158	20.6578338932	10.2016940784
208	12.4997001296	27.5238434651	21.2141463297	10.3417056994
209	12.7517421702	27.161304377	21.5574233293	10.4955749279
210	12.7517421702	26.7938603384	21.965562012	11.1842582397
211	12.8450740164	26.744433132	22.1313746365	11.0552025901
212	12.8171377135	26.0927152053	22.2128715815	10.7924625632
213	12.8015551159	25.7754506636	22.3510400968	10.7021006574
214	12.7463275584	25.5832034544	22.9304102299	10.8020340256
215	12.601864271	25.2039946293	23.7649813722	10.889294544
216	12.657475802	24.7672067674	24.5759918678	10.9010513116
217	12.6795011822	24.3621551402	25.0998167463	10.9220260136
218	12.7546930985	24.073929697	25.1312930618	10.9861415063
219	12.7827658727	24.1122090666	25.0639114233	10.9802983621
220	12.7546930985	23.7431913493	25.097472456	10.9705528724
221	12.8614929052	23.4884544271	25.2128351534	10.7498452308
222	13.0732866729	23.4884544271	25.3914273495	10.5956798609
223	13.03357728	23.3084226434	26.0161668173	10.5628156786
224	13.137081686	23.1789724184	26.8828705969	10.7433949296
225	13.2006471387	23.1252518121	27.0930105789	10.937755413
226	13.245853063	22.520254697	27.5627563425	11.0474833783
227	13.2669016698	22.1047125411	27.7923378194	11.047763377
228	13.2669016698	22.0374365238	28.2464597144	11.0566015352
229	13.3058366431	22.0082865824	28.373053761	11.2942608404
230	13.4398595741	21.9023097934	28.4027049341	11.4278118933
231	13.4398595741	21.731283931	28.5261501024	11.7010254054
232	13.3506085404	21.6239496227	28.5261501024	12.0181399861
233	13.272730426	21.5626749038	29.2616257691	11.9592560341
234	13.2156018757	21.2930405714	28.9092554135	11.799857854
235	13.2156018757	21.0031124544	28.5633786153	11.4680852677
236	13.3152558405	20.815100144	28.4489199109	11.583803996
237	13.0428743224	20.6253740629	28.4556826871	11.6379661013
238	13.0184134462	20.3610905524	28.6066967659	11.5740095828
239	12.9969624184	20.0553958999	28.9883345651	11.603255526
240	13.0184134462	19.8584129762	29.6847623381	11.8480291581
241	13.0000175957	19.6082382689	30.1761718771	12.3549156745
242	13.0231562523	19.0858982132	30.9027993343	12.7360476777
243	14.2438934274	18.9275911529	31.5126982796	12.7674162563
244	16.5848575145	18.5983494717	31.580425798	12.7626310542
245	21.6657802675	18.3639470442	31.3044987673	12.7805510042
246	24.1735898867	18.1994156226	31.5160973477	13.8400253479
247	25.7033376586	18.0134267954	31.2557976467	14.245056722
248	26.4509663809	17.5051459194	31.1797186747	14.512580534
249	26.6800847734	17.3439382979	31.3735207918	14.5461954862
250	26.4173335092	17.1696352217	31.2393648132	14.5839398328
251	26.3449588101	17.10644208	30.8488575712	14.6071606421
252	26.3767136763	17.0147552252	30.5976467738	14.6276314188
253	27.0158946658	17.0147552252	30.601234793	15.0374328859
254	27.9064068224	17.0782876302	30.6258336322	15.0366100315
255	28.9894232301	17.0406566227	30.5533521704	15.7756447857
256	30.0598104704	17.3301454733	30.5586574024	16.5763323538
257	31.0038045417	17.3625209396	30.4939766987	16.7851833268
258	31.6739814573	17.7194503666	30.2593165476	16.7471215269
259	32.0792982534	18.0626027749	30.341736926	16.6923210758
260	32.4772399717	18.2284234852	30.4747313982	16.3543232873
261	32.7054510825	18.3926954194	30.533151623	16.3710981906
262	32.8692827119	18.4579626335	30.3930854164	16.4603549192
263	33.0022636457	18.2745511238	30.2718612346	16.4842627436
264	33.0927046065	18.0825596299	30.5105388139	16.412811736
265	33.147986082	18.1754382289	30.8774259721	16.684969457
266	33.2084601833	18.212876567	30.8350260498	17.2349655702
267	33.300632642	18.212876567	30.5175658061	17.5879768921
268	33.4091962842	18.1798595651	30.4714749543	17.872123278
269	33.4091962842	18.0293655374	30.4808092271	17.8992719213
270	33.3996544057	17.7967793774	30.5779235629	18.0825705168
271	33.3764637693	17.7630447526	30.5779235629	18.170838895
272	33.8370807151	17.4672117544	30.49243804	18.223526807
273	34.8622716862	17.3153943125	30.1239179694	18.1620994887
274	35.9596780766	17.157319373	29.4202194496	18.1225493186
275	36.2764620946	16.9773011534	29.1730923712	17.9898008873
276	36.4884541487	16.8287578891	28.7297979597	17.9464677721
277	36.5173157834	16.6743695324	28.4987793905	17.9733320145
278	36.495416836	16.4381834921	28.0448283835	18.0958921714
279	36.5270166301	16.1807507631	27.9263309723	17.9425611678
280	36.8359927425	16.3677689068	27.8181218939	17.9238346043
281	37.4430325086	16.1784780392	27.7219820276	17.7642026918
282	37.8266814942	15.9869460604	27.5594419494	17.4709866939
283	38.4367538755	15.8740553761	27.0291501038	17.3721482739
284	38.7346527695	15.706783442	29.2647044532	17.3413658899
285	38.9283165171	15.7143307576	31.9570033758	17.2865261898
286	39.0141014399	15.5812974746	34.3244928266	17.1855622424
287	39.1060043812	15.4471185283	34.6338717884	17.36863176
288	39.1334933353	15.3065787614	34.5039074321	18.2970769391
289	39.2046506113	15.2200870641	34.1601832568	20.5630708861
290	39.1863335367	15.0906201613	33.5043691162	23.4399899133
291	39.277674707	14.6949053994	33.0566435485	27.7778244927
292	39.3085241284	14.7192943117	32.3798097776	29.1363905269
293	38.9237919226	14.5083070194	31.9608822366	30.1285785589
294	38.0053393466	14.4862002714	31.7450139027	30.9225115055
295	35.3561491544	14.4612812205	31.6822235794	31.8241315383
296	33.6817960875	14.3646603202	31.4151672765	32.5143017512
297	32.4961701399	14.3339933399	31.5089031374	32.5581232032
298	31.8580545959	14.2724616999	31.3065883265	33.023237735
299	31.6286134025	13.9600973166	30.8022512468	34.5391310265
300	31.6176069156	13.89105447	30.4613879311	34.9359760361
301	31.4926513103	13.7080993553	31.0284938551	34.9849564807
302	31.4482534661	13.7431597601	31.2166686078	35.1518406176
303	30.906065525	13.5196971891	31.4055459936	35.6561486734
304	30.0977856878	13.2350642971	31.519454508	37.659526249
305	29.0022925067	12.8759255204	31.6688048327	40.454204228
306	27.8112396486	12.2798229258	31.7374159117	43.4675879398
307	26.7041678721	11.9423675583	31.7995675456	46.2534663367
308	25.9289650849	11.0126976303	31.8741670634	46.8466962306
309	25.166139632	10.3146602303	31.2307261872	47.2625355606
310	24.5857160675	9.74295334008	30.422112841	47.3328300675
311	24.30097125	9.2363697295	30.2216980816	47.7087025958
312	24.0781778288	8.94583354354	30.6966249483	48.1758437527
313	23.8888929717	8.78353514163	30.7538136026	48.1948588319
314	23.7600628229	8.47749382736	30.1424364993	48.3258076374
315	23.6086288129	8.10079387123	29.6851515654	48.2558698642
316	23.4868051682	7.89057757332	29.0623431603	48.0823817383
317	23.3183197613	7.82434498211	29.0256156393	48.8937264873
318	23.0848201736	7.9991641094	29.2325187671	53.8919559077
319	23.0554664492	7.95419676094	29.379540094	59.9609885276
320	23.0433607931	7.95419676094	29.314861838	63.3892114336
321	22.9921434725	7.92420180631	29.2946273048	64.5578302818
322	22.1258362181	7.89421839931	29.2015185751	65.07913175
323	20.449042309	7.90972540965	29.2786658235	65.6338890364
324	18.3383783423	7.85926128429	29.3312323335	66.2250403528
325	17.6219988057	8.24441090953	29.335794145	66.5916133906
326	17.1019223187	8.13598521652	29.457318537	66.6033047561
327	17.0402077786	7.88937754615	29.760788117	66.6716122097
328	17.0378160834	7.61887199536	30.0377029349	66.7665640409
329	16.7547864503	7.65058227724	30.1479026649	66.8508759856
330	15.8993216795	6.96170990813	30.1734215407	67.0318943188
331	14.3338635741	7.04262058227	30.2265042457	67.2914178552
332	13.2522886453	7.19585793237	30.2671678898	67.6015858847
333	11.3267104418	7.31300356312	30.2737105482	67.931105308
334	10.1603010441	7.61065978296	29.0101256318	68.3948285237
335	9.30516399888	7.7843519064	26.3039052425	68.5405977928
336	8.80378537356	8.04991371103	23.0712513206	68.5316928558
337	8.39609049575	8.41775200272	22.6197066615	68.5915087343
338	8.1355181217	8.83863842838	22.7671734444	68.3384426557
339	7.68201953832	9.23177948579	22.8009543446	67.8645252446
340	7.66117770244	9.40137889662	23.1612306946	67.1965326983
341	7.12692859777	9.60998306612	23.3135260648	65.6280027107
342	6.95730645622	9.89194568826	23.4918775564	64.9624915218
343	6.72263608765	10.1538351927	24.0669586218	64.6897217999
344	6.42553033667	10.3049533036	24.903057602	65.6059643217
345	6.26211343482	10.4694411252	25.1121608418	67.9193331246
346	6.08745481507	10.6413211185	25.3040054416	70.2075366547
347	6.08796704256	10.8966293007	25.182703974	71.7239084475
348	6.0216919069	10.9784542588	25.1675426001	72.2050239465
349	6.00170129272	11.2260978475	25.1862791488	71.806401844
350	5.961170242	11.3876060311	25.1468461677	71.7917309125
351	6.02117404132	11.6093290208	24.1353858678	71.9184905794
352	6.0142292713	11.611462576	23.8468122862	71.9657369944
353	5.95398091063	11.9205265073	24.1307061843	71.6379890999
354	6.18066930554	12.238125144	24.0076569025	70.6009902187
355	8.09658056161	12.5250121855	23.8101683241	68.9197242584
356	11.9703646175	12.5833388505	23.7778686236	66.9443529025
357	14.9572346321	12.7840306229	23.6398523818	65.040511403
358	18.2168903087	12.9258574982	23.2530960594	64.6432533185
359	19.8303038007	12.9911321655	23.2908482089	64.4074295017
360	21.0238513783	13.201073059	23.4474828338	64.319013122
361	21.3501524314	13.4762642517	23.3363817998	64.2472937542
362	21.4279387607	13.8770904366	22.630397343	65.1680954945
363	21.4184275404	14.1020644615	22.4348558214	66.2322519232
364	21.4687213603	14.258693604	22.649389064	66.4622644719
365	22.1078459572	14.360413665	22.4188387615	66.4372745293
366	22.3709965896	14.478286504	22.4434623965	66.4419566848
367	23.1211813852	14.6203048396	22.3449774093	65.7732780837
368	23.7627429634	14.6505754081	22.0910364489	61.6897315659
369	24.1743399128	14.7058696938	21.9428425133	55.8352592465
370	24.362951751	14.7308458416	21.7821198571	51.8834691027
371	24.4429910993	15.4669764878	21.6108643617	50.4219499981
372	24.6328968869	15.6690766496	21.6133371353	50.6722595361
373	24.7000107051	15.8938440186	21.2669718016	51.6454689864
374	24.7532632128	16.1580568337	21.1552980187	51.6454689864
375	24.7630552928	16.2350921924	21.3055873567	52.095819744
376	24.7679079143	16.5155720998	21.220203849	52.2731017597
377	24.7469710213	16.5522085955	20.7884801538	52.4335515035
378	24.7567236044	17.0483948287	20.4064152469	52.3417738044
379	24.7665143162	17.0223305789	20.186142454	52.2341661372
380	24.7665562854	16.9581211111	20.1661897833	51.9808169963
381	24.7665143162	16.9462102671	20.0865382516	51.6995379501
382	24.7632651673	16.9462102671	20.4297394064	51.3303096963
383	24.7794647044	17.0811883094	21.1293133568	51.4171362219
384	24.7730113356	17.1986451733	20.2629436634	52.3088266589
385	24.7763850642	17.1375570606	19.9719736954	54.5128069918
386	24.7715341034	17.7602182436	21.3848254513	57.3044241216
387	24.8390684207	17.8213156619	22.7574243203	59.9688147393
388	24.8945459857	17.9607941814	23.0768622598	63.2444289416
389	24.8945459857	18.2254758467	23.0887776893	65.8105222212
390	24.8848474165	18.6317062277	22.8071440821	66.2644852523
391	24.8753957803	19.0545904716	22.7000114017	66.3894337271
392	24.8175214415	18.9485892508	22.5316865696	69.1425141448
393	24.7937585474	18.9740731072	21.6870618033	72.3029005818
394	24.7855389628	19.3208756147	20.7468239366	73.2154650257
395	24.7709886083	19.8285970936	20.6870539594	71.4865082082
396	24.7935908545	20.420439305	20.4834303124	68.8626927503
397	24.7919471444	21.112080456	20.5389069417	67.1994572548
398	24.7919471444	21.9291356657	20.6433772048	66.6451205367
399	24.7887013291	22.7396767619	20.6073231991	66.7754895666
400	24.7887013291	23.5991397777	20.5872659131	67.0964940305
401	24.7644071128	24.4085944203	20.6266967534	67.6470857444
402	24.7644071128	25.0383335705	20.5175021742	68.3736481644
403	24.8200515607	25.5630555274	19.8876708174	68.9217967758
404	24.7498863324	26.0324561013	19.8116482275	68.922062277
405	24.1909679372	26.4312429204	20.0235180505	69.938988723
406	22.526633297	27.0110432341	19.9324291942	71.4390517255
407	20.652323605	27.5128292785	19.9626283606	72.1547649234
408	17.8116742109	28.1503168603	19.9621559266	72.5552279722
409	15.9807701357	28.6321437837	19.9180956744	73.1146108914
410	14.6195192645	29.013243088	19.7628560917	73.7124997444
411	13.9338355094	29.3359594608	19.6697611321	73.6585503357
412	13.7191711414	29.5940228417	19.6814006195	72.5638276512
413	13.7248835592	29.9628904612	19.8991143776	71.6516506548
414	13.6515935146	30.3233292177	19.5821400914	71.420191962
415	12.6056289839	31.1956442382	19.0519986725	71.4728848311
416	12.1221490344	31.5878928521	18.8864332157	71.5734227183
417	10.8421998276	32.1709076451	18.8736372532	71.6982246027
418	9.36572509083	32.7435432198	18.9706394482	71.824808388
419	8.10836036142	33.400488882	19.1469480702	71.9196331823
420	7.44168197155	34.1391736746	19.3982485135	71.9466345042
421	7.14054388358	34.3611246357	19.6911055698	71.9466345042
422	6.47250915625	34.9611429188	20.1264788805	71.2802108577
423	6.19176406574	35.2898753751	20.239647302	70.0782225129
424	5.95499769262	35.6640850703	20.1812791008	69.5570259207
425	5.9141465797	36.0332661939	20.2379943653	68.9710068816
426	5.9129161784	36.3511720745	20.2204690708	68.9570481831
427	5.85055890644	36.774904017	20.3458087635	69.1338640051
428	5.84931512951	36.9582130663	20.3310489798	69.6556067818
429	5.84807108805	37.5179477156	20.3472430788	70.4490368071
430	5.86787653395	38.045219851	20.3458525366	71.1462703054
431	5.96957527403	38.6235655576	20.3432256974	71.2063654655
432	7.00689424985	39.1409518027	19.9958674437	71.242725397
433	7.06734594977	39.4766641277	18.2033766962	70.8196940769
434	7.18831480565	39.7002531349	17.6601006584	69.7457573686
435	7.36682020568	39.9459078972	17.5674807059	67.9041670108
436	7.38212997202	39.9992387994	15.8172485616	65.7553804185
437	7.13990605945	40.0846656516	13.8547842534	63.9902517379
438	7.0562763196	40.1849135712	13.0621889226	61.1465963549
439	7.06767041739	40.3258139182	13.0657984282	58.1549329777
440	7.06767041739	40.4453398607	13.4456813383	57.2962107649
441	7.08421368662	40.5168861762	14.2306783435	56.9948614459
442	7.08952404736	40.8364428629	14.6764012645	53.6879626485
443	7.09483043338	41.1866564007	14.6982615836	49.2740268218
444	7.09526993596	41.1866564007	14.6231428509	46.2764391511
445	7.08937743079	41.2120401597	14.3342119233	45.081600583
446	7.03745224787	41.2656823513	14.0780164936	45.9856190154
447	7.12232470572	41.2374082936	14.2140381082	47.287782198
448	7.12760667223	41.2374082936	14.1862733418	47.6412777966
449	7.15468444346	41.0908567636	14.2074182366	46.9820940739
450	7.26945454503	40.9113554068	14.5426652572	46.2756105075
451	7.3824406045	40.5856290632	16.2180470952	45.2208377871
452	7.41422585295	40.784303914	16.9525404905	43.9120908722
453	7.2361716737	40.6271929298	17.0763990098	43.0859910198
454	7.23082526196	40.5994640076	17.0618771577	43.1638045489
455	7.21519445254	40.5994640076	16.8203771934	41.4463502461
456	7.24251883305	40.571716134	16.8568987511	38.6981740029
457	7.2752011993	40.5171551848	16.7777954872	37.2275784539
458	7.30215870051	40.372965937	16.7758014542	36.4545028114
459	7.31817191082	40.372965937	16.7922556822	35.1807061063
460	6.81366753629	40.6855329008	16.9440360641	33.9118234421
461	6.79631282421	40.8236968642	17.280177568	33.5997628465
462	7.09248595964	41.1230682168	17.7023655303	33.4837885796
463	7.08142536367	41.3610051943	17.7439184683	33.3167720575
464	7.08142536367	41.6227143571	17.8934739809	33.1928217457
465	7.13142734067	41.5182429731	17.8293655064	33.0725607492
466	7.12042723499	41.6285304708	17.8434389239	32.8449469442
467	6.76131603766	41.726947924	17.810995489	32.6109715181
468	6.80123666822	41.6661846259	17.7319571585	32.3464343445
469	6.86013617713	41.6343219729	17.5585878748	32.1242263882
470	6.82577121279	41.504690417	17.3943743052	32.032946869
